id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1393297265454708175,Apartamento exclusivo en primera línea de playa,463833594,Joan,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4641,-0.32349,Entire home/apt,127,1,19,2025-06-16,8.51,4,187,19,AV-58
1393582481368895437,Apartamento junto a la playa,257546540,Sandra,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4651447,-0.3312461,Entire home/apt,77,11,0,,,1,204,0,
1393614293187868594,Nuevo loft espacioso y cómodo,174141707,Francesca Daniella,JESUS,LA RAIOSA,39.4545951,-0.3864567,Entire home/apt,99,2,4,2025-06-17,1.94,1,321,4,CV-VUT0057228-V
1393910749433354517,Luxe appartement Jardin de Turia,570633828,Alberto,RASCANYA,TORREFIEL,39.49493349999999,-0.3746165,Entire home/apt,128,2,5,2025-05-26,2.73,3,269,5,VT-57305-V
1394054807141416653,"Ubicación accesible, cerca playa",5946580,Nahuel,ALGIROS,LA CARRASCA,39.479317141695844,-0.34620210608135565,Entire home/apt,135,5,0,,,34,87,0,
1394075620657050439,Saler BEACH cozy apartment,580083669,Angel Jose,POBLATS DEL SUD,EL SALER,39.38219914129757,-0.33261814143306284,Entire home/apt,127,7,0,,,5,337,0,
1394137639802613150,Mediterranean Beach Apartmment,21439582,Egle,POBLATS MARITIMS,LA MALVA-ROSA,39.480302971322615,-0.32964002487592053,Entire home/apt,160,30,0,,,1,152,0,
1394176962594290741,Estudio con encanto cerca del paseo Turia,687909860,Bernd,CIUTAT VELLA,LA XEREA,39.473087342475495,-0.3703165283458127,Entire home/apt,,11,0,,,1,0,0,VT-37873-V
1394183336343024352,Large Private Room with balcony,665576462,Alexander,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46421,-0.33321,Private room,44,5,3,2025-06-02,3,12,65,3,
1394206376339813687,Estudio del casco antiguo al lado del paseo Turia,687911154,Bernd,CIUTAT VELLA,LA XEREA,39.47326,-0.37202,Entire home/apt,,11,0,,,1,0,0,VT-37873-V
1394227776790982589,Tranquille,586218376,Maher,ALGIROS,CIUTAT JARDI,39.4722919043802,-0.34376833587884903,Private room,39,1,2,2025-04-27,0.98,11,154,2,
1394232742242409121,Fiel,586218376,Maher,L'EIXAMPLE,EL PLA DEL REMEI,39.46726,-0.37024,Private room,44,1,0,,,11,124,0,
1394304224055310189,Ático en valencia,688709018,Jonathan,PATRAIX,SANT ISIDRE,39.45480108036022,-0.40305111933993865,Private room,48,1,2,2025-06-01,1.76,2,273,2,
1394771195444306035,Modern and Stylish apartment L,439536704,Jordan,CAMINS AL GRAU,AIORA,39.46617,-0.3472,Entire home/apt,112,3,6,2025-06-15,4.39,8,328,6,
1394841240691022409,Modern and Stylish apartment R,439536704,Jordan,CAMINS AL GRAU,AIORA,39.46617,-0.3472,Entire home/apt,126,3,9,2025-06-11,4.43,8,340,9,
1394874086296452313,Amour,545646945,Sadok,EL PLA DEL REAL,MESTALLA,39.47515334166242,-0.3570061797273893,Private room,58,1,0,,,2,356,0,
1394890843182088038,Apartamento en Hotel (2 personas),681146944,Mauro,CAMINS AL GRAU,PENYA-ROJA,39.46017171349904,-0.35265225170260817,Private room,202,1,0,,,6,304,0,
1394896714732393395,Apartamento en Hotel (2 adultos y 1 niño),681146944,Mauro,CAMINS AL GRAU,PENYA-ROJA,39.45903,-0.35076,Private room,202,1,0,,,6,304,0,
1394899163680201626,Apartamento en Hotel (2 adultos y 2 niños),681146944,Mauro,CAMINS AL GRAU,PENYA-ROJA,39.46041725347404,-0.35225637932323633,Private room,223,1,0,,,6,304,0,
1394901592210108051,Apartamento en Hotel (3 personas),681146944,Mauro,CAMINS AL GRAU,PENYA-ROJA,39.46054,-0.35304,Private room,223,1,0,,,6,304,0,
1394998182264208283,"BEACH Las Arenas, Apt entero , Cabañal Temporada",93638894,Ismael Y Sandra,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4737087,-0.3280952,Entire home/apt,137,11,7,2025-06-02,3.62,2,244,7,ESFCNT00004602500034936400000000000000000000000000005
1395071815743847872,独立房间，靠近大学，足球场，市中心，临近地铁,376277456,Ivan Y Lydia,EL PLA DEL REAL,MESTALLA,39.47223794195352,-0.354146023751781,Private room,38,1,8,2025-06-03,4.14,3,220,8,
1395205878734567398,Tu refugio con aire marino| Ubicación top + wifi”,570023139,Ahmad,POBLATS MARITIMS,BETERO,39.47165471161563,-0.33478595316410065,Private room,35,1,5,2025-05-10,2.34,2,358,5,
1395415958708559369,Corazón de Valencia,495401817,Inga,CIUTAT VELLA,SANT FRANCESC,39.4704315536616,-0.379524864256382,Entire home/apt,101,11,0,,,1,342,0,
1395474980218450697,Cozy Studio 2: 4 Pax+ 2 beds+WIFI+Airfryer,685317092,Pablo,ALGIROS,LA CARRASCA,39.4781893,-0.3517193,Entire home/apt,556,3,7,2025-06-01,3.39,4,164,7,VT-57457-V
1395483027116000773,Cozy Loft 3: 4 Pax+2 beds+WIFI+Airfryer,685317092,Pablo,ALGIROS,LA CARRASCA,39.47836405989257,-0.35161201163940836,Entire home/apt,101,3,5,2025-06-08,3.33,4,155,5,VT-57461-V
1395488188091880762,Superbe appartement cosy,226200772,Rabah,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47309720904763,-0.328779039450083,Entire home/apt,184,11,0,,,1,301,0,
1395489836857193562,Cozy Loft 4: 4 Pax+2 beds+WIFI+Airfryer,685317092,Pablo,ALGIROS,LA CARRASCA,39.4781893,-0.3517193,Entire home/apt,89,3,7,2025-06-09,3.39,4,173,7,VT-57463-V
1395536141355358607,Puravida: Social Coliving in the Center room 2,551375834,Manuel,CIUTAT VELLA,EL MERCAT,39.47203591732649,-0.37851488565491764,Private room,25,28,0,,,4,127,0,
1395547223158499498,NEW! Apartment on the beach + 10 nights,50500497,Jose Manuel,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47259191810327,-0.3291934490737969,Entire home/apt,86,11,1,2025-06-09,1,1,340,1,
1395572324485312011,VLC HOST - Palleter 3,134221412,VLC Host,EXTRAMURS,LA PETXINA,39.47361519710468,-0.39037912428743415,Entire home/apt,103,3,2,2025-05-24,1.62,77,135,2,VT-57331-V
1395593881201582361,GuestReady - Your Sunny Valencia Basecamp,688656202,Rute,L'OLIVERETA,NOU MOLES,39.47176924424308,-0.3961294509513437,Entire home/apt,134,1,0,,,1,308,0,
1395648962028601557,Apartamento céntrico en Valencia,675875089,Antonio Vicente,CIUTAT VELLA,EL CARME,39.4774853,-0.3782536,Entire home/apt,95,11,0,,,6,321,0,
1395734874504535798,Bed in room 2 Femenina - 8 pax Femenina,87093496,David,POBLATS MARITIMS,EL GRAU,39.459002234030606,-0.3394113148018338,Shared room,35,1,3,2025-05-10,1.32,3,176,3,
1395767474952070691,Amour,545646945,Sadok,ALGIROS,CIUTAT JARDI,39.47307,-0.34242,Private room,51,1,1,2025-04-30,0.58,2,296,1,
1395799847375464136,forest-Themed Duplex Loft Near the Beach,513625783,Miao,POBLATS MARITIMS,EL GRAU,39.4596086,-0.3387226,Entire home/apt,101,1,3,2025-05-04,1.41,5,166,3,VT-51328-V
1395831551566981182,Parkside Flat Near Arts City & Oceanogràfic,513625783,Miao,QUATRE CARRERES,MONT-OLIVET,39.4595943,-0.3600273,Entire home/apt,92,2,2,2025-06-05,1.25,5,187,2,VT-55908-V
1395838976125070073,Apartamento “Gandia “en el centro de Ruzafa,196891718,Miriam-Blanca,L'EIXAMPLE,RUSSAFA,39.46017612047577,-0.3698103066904457,Entire home/apt,134,2,5,2025-06-03,2.17,6,254,5,HV-1576
1395919882412123835,Flats with billiards,183703539,Zhouzhou,BENICALAP,BENICALAP,39.48978,-0.39041,Entire home/apt,162,3,5,2025-06-09,2.46,2,289,5,VT57431V
1396130837090671201,Apartamento diseño frente al mar,463833594,Joan,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4640948,-0.3233851,Entire home/apt,123,1,16,2025-06-15,7.06,4,222,16,AV-58
1396158634639254889,Stylish and Cosy L,439536704,Jordan,EXTRAMURS,ARRANCAPINS,39.46382,-0.38734,Entire home/apt,116,3,13,2025-06-18,6.09,8,284,13,
1396159880737325175,Las Ciencias Valencia.,127226422,Oberto,QUATRE CARRERES,MONT-OLIVET,39.46224482227674,-0.3618384032924738,Private room,50,1,9,2025-06-08,4.35,1,331,9,
1396182652629891881,Stylish and Cosy R,439536704,Jordan,EXTRAMURS,ARRANCAPINS,39.4638188,-0.3873427,Entire home/apt,131,3,5,2025-06-20,2.42,8,337,5,
1396194367893154918,Your perfect stay R,439536704,Jordan,LA SAIDIA,MORVEDRE,39.48289,-0.37621,Entire home/apt,132,3,1,2025-06-09,1,8,324,1,
1396201275903465623,Your Perfect Stay L,439536704,Jordan,LA SAIDIA,MORVEDRE,39.48289,-0.37621,Entire home/apt,150,3,5,2025-06-19,3.06,8,353,5,
1396225255490650226,Malva by Concept Flats,432981976,Joan,POBLATS MARITIMS,LA MALVA-ROSA,39.481983865916334,-0.3284297533300438,Entire home/apt,134,1,7,2025-06-08,3.56,49,91,7,
1396310221207723379,"Central nomads residence pool, gym C-Seasonal rent",678654426,Javier,EXTRAMURS,LA ROQUETA,39.46871,-0.38132,Entire home/apt,115,1,1,2025-05-29,1,4,299,1,ESFCNT00004606300061945200000000000000000000000000005
1396381236666121452,Piso de 5 habitaciones Valencia,550521861,Maria Azucena,CAMINS AL GRAU,ALBORS,39.468052,-0.3514726,Entire home/apt,163,31,0,,,29,253,0,
1396382834905594894,Habitación lista para ti en el corazón de Valencia,663112995,Cristian,CIUTAT VELLA,EL CARME,39.477406787082806,-0.3771494156090758,Private room,22,15,0,,,7,52,0,
1396411731403509835,Habitación De Lujo Playa Malvarrosa,689266977,Oscar Andres,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47239984065776,-0.331190787255764,Private room,47,1,4,2025-06-09,4,1,352,4,
1396494575929077521,Apartamento en el Corazón de Valencia,677375659,Anastasiia,CIUTAT VELLA,EL CARME,39.47973,-0.38011,Entire home/apt,113,2,6,2025-06-12,3.67,2,131,6,
1396912501979608635,Piso luminoso cerca de la playa,682358338,David,POBLATS MARITIMS,EL GRAU,39.46156597115091,-0.3383362751198371,Entire home/apt,,4,0,,,16,4,0,
1396927849072377230,Piso completo Valencia,682358338,David,POBLATS MARITIMS,BETERO,39.47344,-0.33458,Entire home/apt,,5,0,,,16,2,0,
1396931238584679512,La casa bonita del Cabanyal - 2 terrazas,8878455,Martin,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4729199,-0.3284745,Entire home/apt,272,3,3,2025-06-09,1.96,1,141,3,VT51709V
1396950734447540788,Piso espacioso Manuel Candela,682358338,David,CAMINS AL GRAU,ALBORS,39.47,-0.35016,Entire home/apt,,4,0,,,16,6,0,
1396974646729600593,Habitación Privada,663800154,Diego,EXTRAMURS,ARRANCAPINS,39.4625,-0.38573,Private room,52,1,0,,,3,31,0,
1396985623603515028,Velero inolvidable,218928572,Jose,CAMINS AL GRAU,AIORA,39.46514562435623,-0.3461709415555127,Entire home/apt,209,1,1,2025-05-03,0.61,2,338,1,
1396994010880616365,Penthouse with Sunny 42m² Terrace - Seasonal rent,498829518,Francisco,QUATRE CARRERES,MONT-OLIVET,39.46066220652941,-0.36060530268583246,Entire home/apt,,1,2,2025-06-06,2,5,91,2,ESFCNT00004605200052258900000000000000000000000000007
1397037269431834522,Piso en la playa/parque natural,21404463,Emmanuel,POBLATS DEL SUD,EL SALER,39.383297561783536,-0.3264871101911804,Entire home/apt,137,21,0,,,1,328,0,
1397106804675904864,A (va077-1) Th Bioparc con Terraza Apartment A,97229818,Travel Habitat,L'OLIVERETA,SOTERNES,39.47212,-0.40604,Entire home/apt,119,1,2,2025-05-29,1.87,60,307,2,
1397124269120586073,piso alquiler vacacional,197003233,Elena,POBLATS DEL SUD,EL PERELLONET,39.28248693808162,-0.2805112537236235,Entire home/apt,103,31,0,,,1,63,0,
1397149766634486016,Room for girl student,581353162,Coralie,POBLATS MARITIMS,LA MALVA-ROSA,39.48295,-0.3271,Private room,,40,0,,,2,19,0,
1397638820180121663,Estudio para dos cerca del mar,443058651,JVicente,POBLATS MARITIMS,NATZARET,39.44874530034061,-0.33344083005583036,Entire home/apt,38,11,1,2025-06-09,1,10,318,1,
1397695905288235555,Puravida: Social Coliving in the Center room 3,551375834,Manuel,CIUTAT VELLA,EL MERCAT,39.47110852175348,-0.3779120335604487,Private room,25,28,0,,,4,180,0,
1397962151265114432,Apartamento con Entrada Privada en Valencia,689648907,María Livia,RASCANYA,ELS ORRIOLS,39.49083812698631,-0.3706524521112442,Entire home/apt,99,1,5,2025-06-01,2.73,1,334,5,
1397985183204539611,Apartamento cerca centro.,9115245,Mónica Y Jaime,LA SAIDIA,MORVEDRE,39.4856246,-0.3763725000000001,Entire home/apt,180,2,5,2025-06-14,2.38,9,363,5,
1397997768702662532,Habitación doble piso compartido parking gratuito,305975289,Maria Del Mar,CAMPANAR,LES TENDETES,39.48207135539979,-0.3862988392097411,Private room,38,3,3,2025-05-31,1.48,1,70,3,
1398330850984908237,apartamento de playa,133337927,Javier,POBLATS DEL SUD,EL SALER,39.35622590842401,-0.3208360197786507,Entire home/apt,80,2,8,2025-06-16,3.87,2,14,8,
1398548682986845032,Our Central Apartment 2 for long stays,4096931,Jose,CIUTAT VELLA,SANT FRANCESC,39.47101279946172,-0.3729538927539597,Entire home/apt,102,11,2,2025-04-29,1.07,8,328,2,
1398563247020449543,1 Habitacion en Piso Grande,579456705,Sam,BENIMACLET,BENIMACLET,39.4844973,-0.3573036,Private room,32,10,0,,,2,365,0,
1398567496385132698,entero alojamiento,522205233,Artyom,LA SAIDIA,MARXALENES,39.48848540627517,-0.38585540038984817,Entire home/apt,100,1,0,,,6,186,0,
1398607535873207231,Lovely cosy room&fast WiFi,587125161,Roger R,L'OLIVERETA,NOU MOLES,39.471043857532834,-0.40046359104883766,Private room,,6,1,2025-05-03,0.61,1,59,1,
1398610853844531229,1 Habitacion con terassa grande,579456705,Sam,BENIMACLET,BENIMACLET,39.4844973,-0.3573036,Private room,33,10,0,,,2,365,0,
1398633377624780583,Mistral Suites II,687110246,Javier,BENIMACLET,CAMI DE VERA,39.489310439873734,-0.3583329922335124,Entire home/apt,66,1,1,2025-06-17,1,10,213,1,
1398633437475075062,Plaza Mercado Stúdió 1,672518118,Laszlo Karoly,CIUTAT VELLA,EL MERCAT,39.473727,-0.3779913,Entire home/apt,72,2,9,2025-06-08,4.91,8,348,9,
1398634968098994505,Turia Loft Valencia,687110246,Javier,LA SAIDIA,MORVEDRE,39.48391113532519,-0.3766803529021414,Entire home/apt,66,1,2,2025-06-15,2,10,186,2,
1399058717447502979,The Malilla Apartment 15 by Florit Flats,42125633,Marta,QUATRE CARRERES,MALILLA,39.4511113918728,-0.373259312429885,Entire home/apt,98,1,0,,,50,309,0,VT-56988-V
1399168957379101081,GuestReady – Coastal Comfort Near Valencia Port,684955844,Construcciones,POBLATS MARITIMS,EL GRAU,39.45906,-0.33473,Entire home/apt,,1,3,2025-06-15,2.65,5,302,3,ESHFTU00004606100068730300300000000000000VUT0057652V8
1399182961675205872,Acogedora habitación/desayuno,682721388,Leonardo,CAMINS AL GRAU,ALBORS,39.4700738,-0.3529559,Private room,25,1,15,2025-06-15,7.03,2,58,15,
1399187126757260629,Estudio para dos cerca tranvía,443058651,JVicente,QUATRE CARRERES,LA PUNTA,39.4501463859568,-0.33540775037194115,Entire home/apt,30,11,0,,,10,285,0,
1399203395177369456,Apartamentos Navío I,373123594,Igor,CAMPANAR,LES TENDETES,39.48329,-0.38758,Entire home/apt,68,1,0,,,5,22,0,CV-VUT0057361-V
1399219375075593885,Apartamentos Navío I,373123594,Igor,CAMPANAR,CAMPANAR,39.48529368827722,-0.3890201741316452,Entire home/apt,57,1,0,,,5,38,0,CV-VUT0057363-V
1399245658401637953,GuestReady - Homely escape in Valencia,689399472,Ashweetha,CIUTAT VELLA,EL PILAR,39.47319,-0.38257,Entire home/apt,115,1,2,2025-06-17,2,1,292,2,
1399270021729481234,Beautiful house with pool and patio.,689976791,Julio,LA SAIDIA,MORVEDRE,39.484815291385125,-0.37494037108959755,Entire home/apt,266,11,5,2025-06-16,3.66,1,33,5,
1399395162195717904,Loft Valencia zona Jesús MDB52,505036561,Adriana Patricia,JESUS,L'HORT DE SENABRE,39.453687714480104,-0.3876509968281625,Entire home/apt,103,1,2,2025-06-02,2,50,156,2,CV-VUT0057488-V
1399420253101269259,Habitacion privada / WiFi / Cocina,667764709,Alexander,BENICALAP,BENICALAP,39.49132,-0.39577,Private room,29,4,0,,,3,3,0,
1399471334967050452,Exclusivo apartamento en Ruzafa,690052959,Jonatan,L'EIXAMPLE,RUSSAFA,39.4605538,-0.3713536,Entire home/apt,188,2,5,2025-06-19,5,1,244,5,VT-56576-V
1399783847419089288,Piso completo y luminoso,682358338,David,ALGIROS,CIUTAT JARDI,39.47080313048576,-0.3468871202711587,Entire home/apt,,5,0,,,16,2,0,
1399846703807503283,"Apartamento amplio y completo, Playa Valencia",682358338,David,CAMINS AL GRAU,AIORA,39.46714,-0.34656,Entire home/apt,,4,0,,,16,2,0,
1399875282858291497,Habitación acogedora en Valencia,690136176,Juan Pablo,CAMPANAR,CAMPANAR,39.4814843,-0.3955984,Private room,52,1,11,2025-06-10,5.16,1,363,11,
1399971110077217270,Apartamento en Alquiler,655126550,Verónica Andreina,BENICALAP,BENICALAP,39.49371,-0.39629,Entire home/apt,48,34,0,,,1,357,0,
1400016773973525902,Habitación individual o single,690182342,Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46948,-0.32988,Private room,30,1,1,2025-06-19,1,2,356,1,
1400028438917884627,Love,586218376,Maher,ALGIROS,LA VEGA BAIXA,39.47527887763771,-0.35228218199447425,Private room,72,1,9,2025-06-19,5.40,11,349,9,
1400028789751318016,Habitación doble,690182342,Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46917,-0.33121,Private room,,3,0,,,2,0,0,
1400177644333840920,Puravida: Social Coliving in the center room 4,551375834,Manuel,CIUTAT VELLA,EL MERCAT,39.47452,-0.37973,Private room,25,28,0,,,4,272,0,
1400523404235820756,Estudio reformado y espacioso en Valencia,682358338,David,CIUTAT VELLA,LA SEU,39.47708594448667,-0.37604238402773627,Entire home/apt,,30,0,,,16,0,0,
1400572312222233556,Apartamento grande y espacioso,682358338,David,ALGIROS,CIUTAT JARDI,39.46978,-0.34468,Entire home/apt,,4,0,,,16,9,0,
1400602463214910024,piso reformado y espacioso,682358338,David,ALGIROS,LA CARRASCA,39.473236169780755,-0.3373880596946044,Entire home/apt,,4,0,,,16,8,0,
1400614331073072764,Apartamento grande y espacioso,682358338,David,ALGIROS,LA CARRASCA,39.47469,-0.34318,Entire home/apt,,5,0,,,16,2,0,
1400671570761198243,Piso con balcón Blasco Ibáñez,682358338,David,ALGIROS,CIUTAT JARDI,39.47261966811779,-0.34129608410278467,Entire home/apt,,5,0,,,16,1,0,
1400684309523651440,Sunny Stay Valencia 4 pax wifi,211991268,ValenciaGUEST,RASCANYA,TORREFIEL,39.495031437938714,-0.3801198982369136,Entire home/apt,85,1,2,2025-06-02,1.02,75,336,2,CV-VUT0057203-V
1400686045767322925,Loft 2 Superior,689259127,Alice,POBLATS MARITIMS,EL GRAU,39.459649,-0.3346314,Private room,132,1,0,,,11,126,0,
1400718076903810271,Serene Garden Flat · Heart of Valencia,12044109,Julie Alexandra,CIUTAT VELLA,LA SEU,39.47662,-0.37668,Entire home/apt,192,1,3,2025-06-02,1.67,34,315,3,VT-39029-V
1400728250822076143,Apto en pleno centro de Valencia,441885504,Angel Maria,L'EIXAMPLE,LA GRAN VIA,39.463648949258285,-0.3640467638866096,Entire home/apt,101,11,0,,,1,325,0,
1400729233940372057,"Bioparc Gem, CityCenter&Airport",3410888,Roman,L'OLIVERETA,SOTERNES,39.4716518,-0.4070407,Entire home/apt,105,2,3,2025-06-08,1.88,1,285,3,001182024170836
1400763516347723955,Pivote Flats_Puerto A,14644269,Juan Antonio,CAMINS AL GRAU,AIORA,39.46258754880061,-0.33968938628111034,Entire home/apt,,2,0,,,7,58,0,VT-56064-V
1400778292685251473,Pivote Flats_Puerto B,14644269,Juan Antonio,CAMINS AL GRAU,AIORA,39.46376,-0.34175,Entire home/apt,680,2,0,,,7,92,0,VT-56054-V
1400781593830592196,Pivote Flats_Puerto C,14644269,Juan Antonio,CAMINS AL GRAU,AIORA,39.46291319003828,-0.3394518170542163,Entire home/apt,785,2,0,,,7,92,0,VT-56055-V
1400853827171130000,Piso moderno Valencia,682358338,David,POBLATS MARITIMS,BETERO,39.47328838631785,-0.33607560334627773,Entire home/apt,133,4,0,,,16,25,0,
1400857779544861633,Acogedor piso en Valencia,690412308,Yamila Belen,BENICALAP,BENICALAP,39.492820223183124,-0.3934602585550949,Entire home/apt,107,2,8,2025-06-08,4.00,1,42,8,
1401241000695596390,11 nights minimum stay,509370246,Andrea,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46678141814851,-0.33061809423513,Entire home/apt,175,11,0,,,7,328,0,
1401282391679654922,NEW apartamento con terraza !,425428991,Tatyana,L'OLIVERETA,NOU MOLES,39.46872,-0.39746,Entire home/apt,87,1,8,2025-06-13,4.80,20,346,8,VT54468V
1401378022036370705,"Apartamento acogedor, Centro",690530105,Elena,L'EIXAMPLE,EL PLA DEL REMEI,39.47078,-0.36496,Entire home/apt,,4,4,2025-05-26,2.22,1,0,4,
1401452071393078241,VLC HOST - Sumsi C,661596891,Cristina,L'EIXAMPLE,RUSSAFA,39.46116952321111,-0.36704000612987353,Entire home/apt,105,3,2,2025-05-31,2,7,113,2,CV-H01578-V
1401452380858723079,VLC HOST - Sumsi D,661596891,Cristina,L'EIXAMPLE,RUSSAFA,39.46064357382865,-0.3688417726500541,Entire home/apt,156,3,2,2025-05-30,1.82,7,150,2,CV-H01578-V
1401679668989193870,For,586218376,Maher,EL PLA DEL REAL,MESTALLA,39.47528,-0.35524,Private room,39,1,0,,,11,86,0,
1401735460513040159,Cuidad de las ciencias y artes 12 personas,398670832,Berna,CAMINS AL GRAU,PENYA-ROJA,39.4599263,-0.3524586,Entire home/apt,713,1,0,,,3,105,0,
1401930722387143027,VLC HOST - Sumsi E,661596891,Cristina,L'EIXAMPLE,RUSSAFA,39.46236774533467,-0.36873374179062285,Entire home/apt,100,3,14,2025-06-16,14,7,161,14,CV-H01578-V
1402061289475414557,Beach Loft in Wild Urban Area: for tough people!,329239048,Linli,POBLATS MARITIMS,LA MALVA-ROSA,39.47912,-0.33003,Entire home/apt,45,1,6,2025-05-30,3.16,9,248,6,
1402246195170189489,somos familia cálida y acogedora,689810359,Maryfer Mariana,CAMINS AL GRAU,LA CREU DEL GRAU,39.46214942756634,-0.345476888828497,Private room,50,1,0,,,1,139,0,
1402274170482055502,Flats Uruguay,690754125,Xiaonan,JESUS,LA RAIOSA,39.45579,-0.38619,Entire home/apt,105,2,1,2025-06-06,1,1,238,1,vt57222v
1402748901272828645,Confortable Room At El Carmen,406642153,Teo,CIUTAT VELLA,EL CARME,39.478815336906,-0.38167730253426213,Private room,36,1,2,2025-06-15,1.25,2,348,2,
1402787028738422484,"Luminoso piso, 7"" min de playa!",435572902,Maria Nieves,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46691,-0.33435,Entire home/apt,85,1,0,,,1,164,0,
1402880679781242656,Amplio  piso en Valencia. Muy céntrico. Reformado.,566690692,Manuel,CIUTAT VELLA,SANT FRANCESC,39.47004,-0.37833,Entire home/apt,275,12,0,,,1,169,0,
1403026109312578314,"Apartamento con terraza, 4 personas",663800154,Diego,BENICALAP,BENICALAP,39.491348834163865,-0.3958819452908015,Entire home/apt,127,2,0,,,3,106,0,
1403103462973308424,Acogedora habitación privada con baño compartido,539888988,Maria,QUATRE CARRERES,MONT-OLIVET,39.45874,-0.36808,Private room,,10,0,,,4,33,0,
1403495255245677542,Small room with double bed,668285573,Alexander,RASCANYA,ELS ORRIOLS,39.49625630405025,-0.3700179833111217,Private room,23,5,1,2025-05-16,0.83,4,10,1,
1403534081105008920,Amplio Apartamento en pleno centro de Valencia,690166438,Fauda SL,CIUTAT VELLA,SANT FRANCESC,39.47032551962551,-0.3765807289098711,Entire home/apt,167,1,1,2025-05-19,0.91,1,77,1,
1403583893399717820,Large room in shared apartment,668285573,Alexander,RASCANYA,ELS ORRIOLS,39.4939857547473,-0.3720316663255842,Private room,27,5,1,2025-05-15,0.81,4,97,1,
1403622525084948059,Small room with double bed,668285573,Alexander,RASCANYA,TORREFIEL,39.49587,-0.37216,Private room,23,5,1,2025-05-24,1,4,108,1,
1403649812564489652,Cozy Modern Loft,24442960,José,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47084,-0.33153,Entire home/apt,105,1,6,2025-06-02,3.00,5,288,6,CV-VUT0058179-V
1403955151692298670,Habitacion Cuadruple con Baño Privado,525955914,Hostelera,POBLATS MARITIMS,EL GRAU,39.45914,-0.33596,Private room,170,1,0,,,4,164,0,
1404079208926393004,A6 ViviendaTuristicaValencia  Artes,195184288,Astrocornucopia S.L,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45344319260201,-0.35962211910979736,Entire home/apt,168,2,1,2025-05-04,0.63,8,241,1,
1404136574955171994,A7 ViviendaTuristicaValencia,195184288,Astrocornucopia S.L,QUATRE CARRERES,NA ROVELLA,39.45472,-0.36295,Entire home/apt,190,2,1,2025-05-03,0.61,8,180,1,
1404140475530532883,Alquilo habitación + WC compartido cerca de playa,580919142,Tania,POBLATS MARITIMS,BETERO,39.4695215,-0.3396991,Private room,45,2,4,2025-06-15,2.50,1,169,4,
1404166510894000853,Mediterranean Apartament,123160301,Place Your Place,EXTRAMURS,ARRANCAPINS,39.46485879999999,-0.3853451,Entire home/apt,157,1,2,2025-05-25,1.87,71,79,2,CV-VUT0057334-V
1404176697606872527,Central Park Flats A by VivoGC,412325994,Elain,QUATRE CARRERES,MALILLA,39.45425556173673,-0.37873124591918667,Entire home/apt,101,2,2,2025-06-13,2,7,164,2,CV-VUT0057886-V
1404200956552295223,Ático con terraza en el centro,225414082,Inaki,EXTRAMURS,EL BOTANIC,39.4784031,-0.3862763,Entire home/apt,135,30,0,,,1,335,0,
1404246439304245408,habitación en alquiler por día.,558496275,Nahir,BENICALAP,BENICALAP,39.49329,-0.38776,Private room,30,1,0,,,1,365,0,
1404287410298587633,Relax,586218376,Maher,ALGIROS,LA CARRASCA,39.47827,-0.34629,Private room,58,1,0,,,11,360,0,
1404300682953490412,度假的小家,681191672,Jing,QUATRE CARRERES,NA ROVELLA,39.4496963274128,-0.3687598510314066,Private room,64,2,0,,,1,331,0,
1404392310606640757,"Room with Views, Valencia",229240137,Carlos,POBLATS MARITIMS,EL GRAU,39.46206,-0.33548,Private room,35,3,3,2025-06-04,1.88,4,36,3,
1404452847613697431,Central Park Flats B by VivoGC,412325994,Elain,L'EIXAMPLE,RUSSAFA,39.45586143174909,-0.3801154640370559,Entire home/apt,88,2,0,,,7,171,0,CV-VUT0057887-V
1404565329852989853,Acogedor Apartamento en Cabanyal,176440195,Jorge,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4668226,-0.3291256,Entire home/apt,262,11,1,2025-06-15,1,3,26,1,ESFCNT00004602500039936900000000000000000000000000005
1404872686829771102,"Piso junto a La Marina, Valencia",584597423,Rafael,POBLATS MARITIMS,EL GRAU,39.46074,-0.33635,Entire home/apt,,11,0,,,1,43,0,
